arr_code,srch_code,type,semi_field,arr_1,arr_2,cat,target,target_2,s1,s2,s3,s4,x1,x2,x3,x4,y1,y2,y3,y4,postr,postr_2,ss1,ss2,ss3,ss4,set_size,s5,s6,s7,s8,s9,s10,s11,s12,x5,x6,x7,x8,x9,x10,x11,x12,y5,y6,y7,y8,y9,y10,y11,y12,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,train.thisRepN,train.thisTrialN,train.thisN,train.thisIndex,block_bas.thisRepN,block_bas.thisTrialN,block_bas.thisN,block_bas.thisIndex,block_sup.thisRepN,block_sup.thisTrialN,block_sup.thisN,block_sup.thisIndex,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,polygon_2.started,polygon_2.stopped,arr1.started,arr1.stopped,arr2.started,arr2.stopped,polygon_3.started,polygon_3.stopped,polygon_4.started,polygon_4.stopped,word1.started,word1.stopped,word2.started,word2.stopped,polygon_5.started,polygon_5.stopped,polygon_6.started,polygon_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,s_1.started,s_1.stopped,s_2.started,s_2.stopped,s_3.started,s_3.stopped,s_4.started,s_4.stopped,text_3.started,text_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,polygon_8.started,polygon_8.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,sti1.started,sti1.stopped,sti2.started,sti2.stopped,sti3.started,sti3.stopped,sti4.started,sti4.stopped,sti5.started,sti5.stopped,sti6.started,sti6.stopped,sti7.started,sti7.stopped,sti8.started,sti8.stopped,sti9.started,sti9.stopped,sti10.started,sti10.stopped,sti11.started,sti11.stopped,sti12.started,sti12.stopped,key_resp_6.rt,text_2.started,text_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,8,abs,left,left.png,left.png,non,Стулья,Брусья,car3.png,music1.png,music5.png,music2.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car8.png,tool7.png,animal1.png,tool4.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,7,7,19,,,,,,,,,,,,,,,,,,,,,,,1603.48047770001,None,1603.48047770001,None,1603.48047770001,None,1603.683428099961,None,1604.088068400044,None,1604.088068400044,None,1604.088068400044,None,1604.5001130000455,None,,,,,,,,,,,,,,,,,,,,,1605.52621000004,None,p,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1605.52621000004,None,1.3937585999956354,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,5,pre,left,left.png,left.png,bas,Чашки,Шашки,tableware5.png,tool9.png,car7.png,car5.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,8,8,170,,,,,,,,,,,,,,,,,,,,,,,1606.973779699998,None,1606.973779699998,None,1606.973779699998,None,1607.1836937000044,None,1607.5881909000454,None,1607.5881909000454,None,1607.5881909000454,None,1608.0002648000373,None,,,,,,,,,,,,,,,,,,,,,1609.027686299989,None,p,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,1609.027686299989,None,0.932350300019607,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,10,abs,left,left.png,left.png,non,Стулья,Брусья,car5.png,music2.png,animal10.png,car4.png,-298,-298,298,298,-316,316,-316,316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,tool6.png,music7.png,music1.png,music3.png,animal1.png,animal5.png,tool9.png,tool8.png,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,9,9,26,,,,,,,,,,,,,,,,,,,,,,,1610.0199416000396,None,1610.0199416000396,None,1610.0199416000396,None,1610.2337200000184,None,1610.639974800055,None,1610.639974800055,None,1610.639974800055,None,1611.05044120003,None,,,,,,,,,,,,,,,,,,,,,1612.0786385999527,None,a,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1612.0786385999527,None,1.6013064000289887,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,9,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture2.png,animal8.png,animal10.png,animal4.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,music1.png,animal5.png,music9.png,music7.png,car6.png,music10.png,animal2.png,tool3.png,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,10,10,162,,,,,,,,,,,,,,,,,,,,,,,1613.7286686999723,None,1613.7286686999723,None,1613.7286686999723,None,1613.9340241999598,None,1614.335334100062,None,1614.335334100062,None,1614.335334100062,None,1614.750668499968,None,,,,,,,,,,,,,,,,,,,,,1615.7808820999926,None,p,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1615.7808820999926,None,1.5633063000859693,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,7,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture5.png,music10.png,car7.png,tool8.png,-298,-298,298,298,85,-85,85,-85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music7.png,tool5.png,music1.png,music9.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,11,11,152,,,,,,,,,,,,,,,,,,,,,,,1617.3889471000293,None,1617.3889471000293,None,1617.3889471000293,None,1617.600852200063,None,1618.0020682000322,None,1618.0020682000322,None,1618.0020682000322,None,1618.4175433999626,None,,,,,,,,,,,,,,,,,,,,,1619.4401722999755,None,p,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1619.4401722999755,None,1.023798100068234,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,6,abs,right,right.png,right.png,non,Рубашки,Барашки,car2.png,music3.png,car1.png,car4.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,12,12,53,,,,,,,,,,,,,,,,,,,,,,,1620.5215909000253,None,1620.5215909000253,None,1620.5215909000253,None,1620.7342994000064,None,1621.1387675000587,None,1621.1387675000587,None,1621.1387675000587,None,1621.5509105999954,None,,,,,,,,,,,,,,,,,,,,,1622.5749430999858,None,a,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1622.5749430999858,None,1.265026199980639,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,6,abs,right,right.png,right.png,non,Стулья,Брусья,car5.png,car2.png,animal10.png,car9.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,13,13,64,,,,,,,,,,,,,,,,,,,,,,,1623.916380599956,None,1623.916380599956,None,1623.916380599956,None,1624.1176801000256,None,1624.5222624000162,None,1624.5222624000162,None,1624.5222624000162,None,1624.9344486000482,None,,,,,,,,,,,,,,,,,,,,,1625.9529412999982,None,a,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1625.9529412999982,None,1.1589770999271423,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,7,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit3.png,music10.png,music1.png,music8.png,298,298,-298,-298,-85,85,-85,85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car5.png,music4.png,tool9.png,tool1.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-316,316,-316,316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,14,14,323,,,,,,,,,,,,,,,,,,,,,,,1627.1772470000433,None,1627.1772470000433,None,1627.1772470000433,None,1627.3844775999896,None,1627.794056499959,None,1627.794056499959,None,1627.794056499959,None,1628.2011841000058,None,,,,,,,,,,,,,,,,,,,,,1629.2361335000023,None,p,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,1629.2361335000023,None,0.9959059000248089,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,5,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit4.png,music9.png,tool1.png,tool8.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,15,15,202,,,,,,,,,,,,,,,,,,,,,,,1630.2718299999833,None,1630.2718299999833,None,1630.2718299999833,None,1630.4846290999558,None,1630.8863021000288,None,1630.8863021000288,None,1630.8863021000288,None,1631.301315800054,None,,,,,,,,,,,,,,,,,,,,,1632.3269967000233,None,p,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,1632.3269967000233,None,0.7369260999839753,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,5,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit4.png,music9.png,tool4.png,car7.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,16,16,314,,,,,,,,,,,,,,,,,,,,,,,1633.121348900022,None,1633.121348900022,None,1633.121348900022,None,1633.3347414999735,None,1633.7368584000506,None,1633.7368584000506,None,1633.7368584000506,None,1634.1515690999804,None,,,,,,,,,,,,,,,,,,,,,1635.1708539000247,None,p,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,1635.1708539000247,None,0.6130231000715867,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,7,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes1.png,car8.png,car6.png,tool1.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music4.png,tool9.png,tool6.png,music8.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,17,17,233,,,,,,,,,,,,,,,,,,,,,,,1635.8460877999896,None,1635.8460877999896,None,1635.8460877999896,None,1636.051523000002,None,1636.4577275000047,None,1636.4577275000047,None,1636.4577275000047,None,1636.868246500031,None,,,,,,,,,,,,,,,,,,,,,1637.8965666999575,None,p,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,1637.8965666999575,None,0.9111952999373898,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,7,pre,left,left.png,left.png,bas,Стулья,Брусья,furniture1.png,car2.png,tool4.png,animal3.png,-298,-298,298,298,-85,85,-85,85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,car10.png,animal7.png,music9.png,animal5.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,18,18,147,,,,,,,,,,,,,,,,,,,,,,,1638.8753245000262,None,1638.8753245000262,None,1638.8753245000262,None,1639.0851401999826,None,1639.490263900021,None,1639.490263900021,None,1639.490263900021,None,1639.9016964000184,None,,,,,,,,,,,,,,,,,,,,,1640.9406935999868,None,p,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,1640.9406935999868,None,0.9073138000676408,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,6,abs,right,right.png,right.png,non,Стулья,Брусья,car8.png,animal2.png,music9.png,tool1.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,-85,85,-85,85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,19,19,66,,,,,,,,,,,,,,,,,,,,,,,1641.8962635999778,None,1641.8962635999778,None,1641.8962635999778,None,1642.1019281999907,None,1642.5030209999532,None,1642.5030209999532,None,1642.5030209999532,None,1642.918609400047,None,,,,,,,,,,,,,,,,,,,,,1643.9322313000448,None,a,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1643.9322313000448,None,1.4035735999932513,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,9,pre,right,right.png,right.png,bas,Рубашки,Барашки,clothes2.png,animal3.png,animal4.png,car6.png,298,298,-298,-298,-85,85,-85,85,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal7.png,car10.png,music1.png,animal8.png,music9.png,tool1.png,car2.png,animal5.png,298,298,-298,-298,298,298,-298,-298,316,-316,316,-316,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,20,20,248,,,,,,,,,,,,,,,,,,,,,,,1645.376080099959,None,1645.376080099959,None,1645.376080099959,None,1645.585315400036,None,1645.9898163999896,None,1645.9898163999896,None,1645.9898163999896,None,1646.401990900049,None,,,,,,,,,,,,,,,,,,,,,1647.4347248000558,None,p,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1647.4347248000558,None,1.565328299999237,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,7,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit2.png,tool9.png,car1.png,car3.png,298,298,-298,-298,-316,316,-316,316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,music2.png,music10.png,car4.png,animal7.png,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-200,200,-200,200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,21,21,332,,,,,,,,,,,,,,,,,,,,,,,1649.0431565999752,None,1649.0431565999752,None,1649.0431565999752,None,1649.2522197000217,None,1649.6580024999566,None,1649.6580024999566,None,1649.6580024999566,None,1650.0689055999974,None,,,,,,,,,,,,,,,,,,,,,1651.1214174999623,None,p,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,1651.1214174999623,None,2.3825837000040337,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,8,abs,left,left.png,left.png,non,Рубашки,Барашки,music7.png,tool7.png,car1.png,music6.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,animal2.png,music4.png,tool9.png,tool1.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,22,22,4,,,,,,,,,,,,,,,,,,,,,,,1653.5560899999691,None,1653.5560899999691,None,1653.5560899999691,None,1653.7689679999603,None,1654.1737416000105,None,1654.1737416000105,None,1654.1737416000105,None,1654.585670899949,None,,,,,,,,,,,,,,,,,,,,,1655.6152173000155,None,a,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,1655.6152173000155,None,2.1769293000688776,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,7,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes2.png,tool3.png,car4.png,car1.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",4,tool2.png,car6.png,animal5.png,car7.png,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,23,23,120,,,,,,,,,,,,,,,,,,,,,,,1657.8552142999833,None,1657.8552142999833,None,1657.8552142999833,None,1658.0691409000428,None,1658.470843899995,None,1658.470843899995,None,1658.470843899995,None,1658.8859662000323,None,,,,,,,,,,,,,,,,,,,,,1659.913975100033,None,p,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1659.913975100033,None,1.0219745999202132,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,9,pre,right,right.png,right.png,bas,Яблоки,Пряники,fruit4.png,music10.png,animal5.png,tool3.png,298,298,-298,-298,200,-200,200,-200,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal9.png,music7.png,music1.png,car6.png,animal8.png,tool4.png,music2.png,car1.png,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,-316,316,-316,316,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,24,24,339,,,,,,,,,,,,,,,,,,,,,,,1660.9786953000585,None,1660.9786953000585,None,1660.9786953000585,None,1661.1860847000498,None,1661.5921126999892,None,1661.5921126999892,None,1661.5921126999892,None,1662.002649400034,None,,,,,,,,,,,,,,,,,,,,,1663.040251199971,None,p,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,1663.040251199971,None,0.7596973999170586,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,9,pre,left,left.png,left.png,bas,Рубашки,Барашки,clothes2.png,animal8.png,music10.png,car2.png,-298,-298,298,298,-85,85,-85,85,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",6,animal3.png,music1.png,car1.png,animal6.png,animal5.png,car4.png,tool9.png,car7.png,-298,-298,298,298,-298,-298,298,298,316,-316,316,-316,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,25,25,128,,,,,,,,,,,,,,,,,,,,,,,1663.842063399963,None,1663.842063399963,None,1663.842063399963,None,1664.052741099964,None,1664.4574298999505,None,1664.4574298999505,None,1664.4574298999505,None,1664.8695189000573,None,,,,,,,,,,,,,,,,,,,,,1665.903978700051,None,p,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1665.903978700051,None,1.3519270999822766,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
1,5,pre,left,left.png,left.png,bas,Яблоки,Пряники,fruit3.png,animal7.png,car1.png,car2.png,-298,-298,298,298,316,-316,316,-316,"[-200, 0]","[200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,-298,-298,298,298,-298,-298,298,298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,26,26,196,,,,,,,,,,,,,,,,,,,,,,,1667.306896800059,None,1667.306896800059,None,1667.306896800059,None,1667.5196912999963,None,1667.9255381999537,None,1667.9255381999537,None,1667.9255381999537,None,1668.3362368999515,None,,,,,,,,,,,,,,,,,,,,,1669.3546163999708,None,p,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,1669.3546163999708,None,0.5572816000785679,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
2,5,pre,right,right.png,right.png,bas,Стулья,Брусья,furniture4.png,animal1.png,car4.png,car5.png,298,298,-298,-298,316,-316,316,-316,"[200, 0]","[-200, 0]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",2,None,None,None,None,None,None,None,None,298,298,-298,-298,298,298,-298,-298,85,-85,85,-85,200,-200,200,-200,"[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]","[81, 81]",,,,,0,27,27,255,,,,,,,,,,,,,,,,,,,,,,,1669.9718286000425,None,1669.9718286000425,None,1669.9718286000425,None,1670.1862348000286,None,1670.5937624999788,None,1670.5937624999788,None,1670.5937624999788,None,1671.003069599974,None,,,,,,,,,,,,,,,,,,,,,1672.022511600051,None,p,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,1672.022511600051,None,0.82534070010297,,,,,,,alefn,001,2021_Sep_28_1933,shapka,2021.1.4,59.98080614949972,
